Strand	Length	PID	Gene	Synonym	Code	COG	Product	Pos_Start	Pos_End	Predicted_Operon
+	389	384438061	aspC	SYNGTS_2833	-	-	aspartate aminotransferase	3159534	3160703	OF961
-	258	384438062	sll0034	SYNGTS_2834	-	-	hypothetical protein	3160716	3161492	OR1
-	501	384438063	sll0033	SYNGTS_2835	-	-	hypothetical protein	3161555	3163060	OR1
-	395	384438064	sll0031	SYNGTS_2836	-	-	hypothetical protein	3163221	3164408	OR1
+	132	384438065	slr0038	SYNGTS_2837	-	-	hypothetical protein	3164867	3165265	OF962
+	357	384438066	slr0039	SYNGTS_2838	-	-	hypothetical protein	3165424	3166497	OF963
-	304	384438067	cmpR	SYNGTS_2839	-	-	LysR family transcriptional regulator	3166704	3167618	OR1
+	452	384438068	cmpA	SYNGTS_2840	-	-	bicarbonate transporter	3167871	3169229	OF964
+	280	384438069	cmpB	SYNGTS_2841	-	-	hypothetical protein	3169292	3170134	OF965
+	576	384438070	slr0042	SYNGTS_2842	-	-	hypothetical protein	3170245	3171975	OF966
+	667	384438071	nrtC	SYNGTS_2843	-	-	nitrate transport protein subunit NrtC	3172152	3174155	OF967
+	282	384438072	nrtD	SYNGTS_2844	-	-	nitrate transport protein subunit NrtD	3174228	3175076	OF968
-	507	384438073	ndhD4	SYNGTS_2845	-	-	NADH dehydrogenase subunit 4	3175360	3176883	OR1
-	634	384438074	ndhF4	SYNGTS_2846	-	-	NADH dehydrogenase subunit 5	3177048	3178952	OR1
-	385	384438075	sll0518	SYNGTS_2847	-	-	hypothetical protein	3179197	3180354	OR1
-	101	384438076	rbpA	SYNGTS_2848	-	-	RNA binding protein	3180525	3180830	OR1
+	230	384438077	chlM	SYNGTS_2849	-	-	Mg-protoporphyrin IX methyl transferase	3181132	3181824	OF969
+	260	384438078	panB	SYNGTS_2850	-	-	alpha-ketopantoate hydroxymethyl transferase	3181831	3182613	OF969
+	232	384438079	exsB	SYNGTS_2851	-	-	ExsB protein	3182690	3183388	OF969
+	505	384438080	murE	SYNGTS_2852	-	-	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	3183550	3185067	OF970
-	554	384438081	sll0514	SYNGTS_2853	-	-	hypothetical protein	3185196	3186860	OR1
+	421	384438082	slr0529	SYNGTS_2854	-	-	hypothetical protein	3187300	3188565	OF971
+	279	384438083	slr0530	SYNGTS_2855	-	-	membrane bound sugar transport protein	3188746	3189585	OF972
+	298	384438084	slr0531	SYNGTS_2856	-	-	membrane bound sugar transport protein	3189585	3190481	OF972
-	277	384438085	sll0513	SYNGTS_2857	-	-	hypothetical protein	3190478	3191311	OR1
+	372	384438086	slr0533	SYNGTS_2858	-	-	sensory transduction histidine kinase Hik10	3191599	3192717	OF972
+	813	384438087	slt	SYNGTS_2859	-	-	lytic transglycosylase	3192918	3195359	OF973
+	613	384438088	slr0535	SYNGTS_2860	-	-	serine proteinase	3195600	3197441	OF974
+	350	384438089	hemE	SYNGTS_2861	-	-	uroporphyrinogen decarboxylase	3197548	3198600	OF975
-	284	384438090	sll0509	SYNGTS_2862	-	-	Ap-4-A phosphorylase II	3198747	3199601	OR1
-	170	384438091	sll0508	SYNGTS_2863	-	-	hypothetical protein	3199757	3200269	OR1
+	333	384438092	slr0537	SYNGTS_2864	-	-	hypothetical protein	3200505	3201506	OF976
-	387	384438093	sll0507	SYNGTS_2865	-	-	magnesium/cobalt transport protein	3201516	3202679	OR1
-	249	384438094	sll0506	SYNGTS_2866	-	-	hypothetical protein	3202811	3203560	OR1
-	303	384438095	sll0505	SYNGTS_2867	-	-	hypothetical protein	3203557	3204468	OR1
-	469	384438096	lysA	SYNGTS_2868	-	-	diaminopimelate decarboxylase	3204511	3205920	OR1
-	474	384438097	sll0503	SYNGTS_2869	-	-	hypothetical protein	3206089	3207513	OR1
-	584	384438098	argS	SYNGTS_2870	-	-	arginyl-tRNA-synthetase	3207515	3209269	OR1
-	318	384438099	sll0501	SYNGTS_2871	-	-	hypothetical protein	3209467	3210423	OR1
+	236	384438100	slr0541	SYNGTS_2872	-	-	hypothetical protein	3210625	3211335	OF977
+	198	384438101	clpP	SYNGTS_2873	-	-	ATP-dependent protease	3211415	3212011	OF978
+	412	384438102	trpB	SYNGTS_2874	-	-	tryptophan synthase subunit beta	3212089	3213327	OF979
-	948	384438103	sll0499	SYNGTS_2875	-	-	hypothetical protein	3213398	3216244	OR1
+	266	384438104	slr0544	SYNGTS_2876	-	-	ABC transporter	3216672	3217472	OF980
-	150	384438105	sll0498	SYNGTS_2877	-	-	hypothetical protein	3217496	3217948	OR1
-	275	384438106	sll0497	SYNGTS_2878	-	-	hypothetical protein	3217975	3218802	OR1
+	314	384438107	slr0545	SYNGTS_2879	-	-	aldo/keto reductase	3218979	3219923	OF981
-	394	384438108	sll0496	SYNGTS_2880	-	-	hypothetical protein	3220068	3221252	OR1
-	462	384438109	asnS	SYNGTS_2881	-	-	asparaginyl-tRNA synthetase	3221293	3222681	OR1
-	301	384438110	sll0494	SYNGTS_2882	-	-	hypothetical protein	3223246	3224151	OR1
-	228	384438111	sll0493	SYNGTS_2883	-	-	hypothetical protein	3224445	3225131	OR1
-	308	384438112	argF	SYNGTS_2884	-	-	ornithine carbamoyltransferase chain f	3225157	3226083	OR1
-	176	384438113	purE	SYNGTS_2885	-	-	phosphoribosylaminoimidazole carboxylase	3226196	3226726	OR1
+	121	384438114	ssb	SYNGTS_2886	-	-	single-stranded DNA-binding protein	3226827	3227192	OF982
+	292	384438115	ubiA	SYNGTS_2887	-	-	4-hydroxybenzoate-octaprenyl transferase	3227529	3228407	OF983
+	352	384438116	psbD2	SYNGTS_2888	-	-	photosystem II D2 protein	3228597	3229655	OF984
+	195	384438117	slr0929	SYNGTS_2889	-	-	hypothetical protein	3229780	3230367	OF985
+	436	384438118	slr0930	SYNGTS_2890	-	-	hypothetical protein	3230386	3231696	OF985
+	92	384438119	ssr1558	SYNGTS_2891	-	-	hypothetical protein	3231719	3231997	OF985
-	210	384438120	hisG	SYNGTS_2892	-	-	ATP phosphoribosyltransferase	3231994	3232626	OR1
-	456	384438121	glmU	SYNGTS_2893	-	-	UDP-N-acetylglucosamine pyrophosphorylase	3232633	3234003	OR1
+	83	384438122	ssr1562	SYNGTS_2894	-	-	hypothetical protein	3234246	3234497	OF985
-	369	384438123	sll0898	SYNGTS_2895	-	-	hypothetical protein	3234563	3235672	OR1
-	84	384438124	ssl1707	SYNGTS_2896	-	-	hypothetical protein	3235691	3235945	OR1
-	377	384438125	dnaJ	SYNGTS_2897	-	-	DnaJ protein	3235942	3237075	OR1
-	167	384438126	ruvC	SYNGTS_2898	-	-	Holliday juction resolvase	3237182	3237685	OR1
-	291	384438127	cysQ	SYNGTS_2899	-	-	ammonium transport protein	3237690	3238565	OR1
+	295	384438128	trpC	SYNGTS_2900	-	-	indole-3-glycerol phosphate synthase	3238998	3239885	OF986
-	541	384438129	amt3	SYNGTS_2901	-	-	ammonium/methylammonium permease	3239906	3241531	OR1
-	356	384438130	sll0536	SYNGTS_2902	-	-	hypothetical protein	3241528	3242598	OR1
-	445	384438131	clpX	SYNGTS_2903	-	-	ATP-dependent protease ATPase subunit	3242896	3244233	OR1
-	201	384438132	clpP2	SYNGTS_2904	-	-	ATP-dependent Clp protease proteolytic subunit	3244238	3244843	OR1
-	471	384438133	tig	SYNGTS_2905	-	-	trigger factor	3245218	3246633	OR1
+	338	384438134	asd	SYNGTS_2906	-	-	aspartate beta-semialdehyde dehydrogenase	3247127	3248143	OF987
+	301	384438135	dapA	SYNGTS_2907	-	-	dihydrodipicolinate synthase	3248203	3249108	OF988
+	640	384438136	slr0551	SYNGTS_2908	-	-	hypothetical protein	3249802	3251724	OF989
+	244	384438137	slr0552	SYNGTS_2909	-	-	hypothetical protein	3251809	3252543	OF990
+	201	384438138	slr0553	SYNGTS_2910	-	-	hypothetical protein	3252626	3253231	OF991
+	1036	384438139	slr0554	SYNGTS_2911	-	-	hypothetical protein	3253377	3256487	OF992
-	731	384438140	sll0529	SYNGTS_2912	-	-	hypothetical protein	3256509	3258704	OR1
-	379	384438141	sll0528	SYNGTS_2913	-	-	hypothetical protein	3258953	3260092	OR1
+	218	384438142	slr0556	SYNGTS_2914	-	-	hypothetical protein	3260222	3260878	OF993
-	131	384438143	sll0525	SYNGTS_2915	-	-	hypothetical protein	3260880	3261275	OR1
-	92	384438144	ssl1004	SYNGTS_2916	-	-	hypothetical protein	3261287	3261565	OR1
-	447	384438145	sll0524	SYNGTS_2917	-	-	hypothetical protein	3261635	3262978	OR1
+	910	384438146	valS	SYNGTS_2918	-	-	valyl-tRNA synthetase	3263106	3265838	OF994
-	103	384438147	ndhE	SYNGTS_2919	-	-	NADH dehydrogenase subunit 4L	3266060	3266371	OR1
-	198	384438148	ndhG	SYNGTS_2920	-	-	NADH dehydrogenase subunit 6	3266511	3267107	OR1
-	193	384438149	ndhI	SYNGTS_2921	-	-	NADH dehydrogenase subunit	3267202	3267783	OR1
-	372	384438150	ndhA	SYNGTS_2922	-	-	NADH dehydrogenase subunit 1	3267894	3269012	OR1
+	381	384438151	pyrD	SYNGTS_2923	-	-	dihydroorotate dehydrogenase	3269267	3270412	OF995
+	159	384438152	slr1419	SYNGTS_2924	-	-	hypothetical protein	3270515	3270994	OF996
+	425	384438153	slr1420	SYNGTS_2925	-	-	hypothetical protein	3270981	3272258	OF996
+	107	384438154	slr1421	SYNGTS_2926	-	-	hypothetical protein	3272509	3272832	OF996
-	253	384438155	sll1344	SYNGTS_2927	-	-	hypothetical protein	3273362	3274123	OR1
-	869	384438156	ape2	SYNGTS_2928	-	-	aminopeptidase	3274130	3276739	OR1
-	337	384438157	gap2	SYNGTS_2929	-	-	glyceraldehyde-3-phosphate dehydrogenase (NADP+)(phosphorylating)	3276938	3277951	OR1
+	505	384438158	murC	SYNGTS_2930	-	-	UDP-N-acetylmuramate-alanine ligase	3278206	3279723	OF997
+	317	384438159	murB	SYNGTS_2931	-	-	hypothetical protein	3279795	3280748	OF998
+	117	384438160	slr1425	SYNGTS_2932	-	-	hypothetical protein	3280770	3281123	OF998
-	156	384438161	bfr	SYNGTS_2933	-	-	bacterioferritin	3281258	3281728	OR1
-	100	384438162	sll1340	SYNGTS_2934	-	-	hypothetical protein	3281920	3282222	OR1
+	212	384438163	recR	SYNGTS_2935	-	-	recombination protein	3282343	3282981	OF998
-	187	384438164	sll1338	SYNGTS_2936	-	-	hypothetical protein	3283099	3283662	OR1
-	705	384438165	sll1336	SYNGTS_2937	-	-	hypothetical protein	3283867	3285984	OR1
+	636	384438166	slr1428	SYNGTS_2938	-	-	hypothetical protein	3286170	3288080	OF999
-	509	384438167	sll1334	SYNGTS_2939	-	-	hypothetical protein	3288072	3289601	OR1
+	289	384438168	slr1429	SYNGTS_2940	-	-	hypothetical protein	3289913	3290782	OF1000
-	235	384438169	sll1333	SYNGTS_2941	-	-	hypothetical protein	3290993	3291700	OR1
+	475	384438170	slr1431	SYNGTS_2942	-	-	hypothetical protein	3291894	3293321	OF1001
-	250	384438171	sll1330	SYNGTS_2943	-	-	OmpR subfamily protein Rre37	3293314	3294066	OR1
-	268	384438172	sll1329	SYNGTS_2944	-	-	inositol monophosphatase	3294396	3295202	OR1
+	261	384438173	slr1451	SYNGTS_2945	-	-	hypothetical protein	3295278	3296063	OF1002
-	261	384438174	sll1367	SYNGTS_2946	-	-	hypothetical protein	3296128	3296913	OR1
+	352	384438175	sbpA	SYNGTS_2947	-	-	sulfate binding protein SbpA	3297142	3298200	OF1003
+	97	384438176	ssr2439	SYNGTS_2948	-	-	hypothetical protein	3298237	3298530	OF1003
+	286	384438177	cysT	SYNGTS_2949	-	-	sulfate transport system permease	3298532	3299392	OF1003
+	276	384438178	cysW	SYNGTS_2950	-	-	sulfate transport system permease	3299379	3300209	OF1003
+	355	384438179	cysA	SYNGTS_2951	-	-	sulfate transport system permease	3300371	3301438	OF1003
+	175	384438180	pilA4	SYNGTS_2952	-	-	type 4 pilin-like protein	3301628	3302155	OF1004
+	399	384438181	chrA	SYNGTS_2953	-	-	chromate transport protein	3302297	3303496	OF1005
+	169	384438182	apcF	SYNGTS_2954	-	-	phycobilisome core component	3303688	3304197	OF1006
-	1039	384438183	sll1366	SYNGTS_2955	-	-	helicase of the snf2/rad54 family	3304470	3307589	OR1
+	198	384438184	slr1461	SYNGTS_2956	-	-	hypothetical protein	3307694	3308290	OF1007
-	633	384438185	sll1365	SYNGTS_2957	-	-	hypothetical protein	3308346	3310247	OR1
+	561	384438186	slr1462	SYNGTS_2958	-	-	hypothetical protein	3310476	3312161	OF1008
+	695	384438187	fus	SYNGTS_2959	-	-	elongation factor EF-G	3312483	3314570	OF1009
+	265	384438188	slr1464	SYNGTS_2960	-	-	hypothetical protein	3314754	3315551	OF1010
-	76	384438189	ssl2667	SYNGTS_2961	-	-	NifU protein	3316179	3316409	OR1
-	331	384438190	ilvC	SYNGTS_2962	-	-	ketol-acid reductoisomerase	3316517	3317512	OR1
+	127	384438191	slr0651	SYNGTS_2963	-	-	hypothetical protein	3317645	3318028	OF1011
+	256	384438192	hisA	SYNGTS_2964	-	-	1-(5phosphoribosyl)-5-[(5-phosphoribosylamino) methylideneamino]imidazole-4-carboxamide isomerase	3318097	3318867	OF1012
-	553	384438193	nadB	SYNGTS_2965	-	-	L-aspartate oxidase	3318891	3320552	OR1
-	145	384438194	sll0630	SYNGTS_2966	-	-	hypothetical protein	3320660	3321097	OR1
-	90	384438195	psaK	SYNGTS_2967	-	-	photosystem I subunit X	3321193	3321465	OR1
+	425	384438196	rpoDI	SYNGTS_2968	-	-	RNA polymerase sigma factor	3322091	3323368	OF1013
+	253	384438197	slr0654	SYNGTS_2969	-	-	hypothetical protein	3329097	3329858	OF1014
+	180	384438198	slr0655	SYNGTS_2970	-	-	hypothetical protein	3329861	3330403	OF1014
+	398	384438199	slr0656	SYNGTS_2971	-	-	hypothetical protein	3330441	3331637	OF1014
+	600	384438200	lysC	SYNGTS_2972	-	-	aspartate kinase	3332060	3333862	OF1014
+	331	384438201	slr0658	SYNGTS_2973	-	-	hypothetical protein	3334063	3335058	OF1015
+	694	384438202	prlC	SYNGTS_2974	-	-	oligopeptidase A	3335280	3337364	OF1016
+	267	384438203	proC	SYNGTS_2975	-	-	pyrroline carboxylate reductase	3337498	3338301	OF1017
-	489	384438204	lim17	SYNGTS_2976	-	-	LIM17 protein	3338316	3339785	OR1
-	225	384438205	sll0625	SYNGTS_2977	-	-	hypothetical protein	3339982	3340659	OR1
-	105	384438206	sll0624	SYNGTS_2978	-	-	hypothetical protein	3340941	3341258	OR1
+	695	384438207	speA	SYNGTS_2979	-	-	arginine decarboxylase	3341673	3343760	OF1018
-	262	384438208	sll0623	SYNGTS_2980	-	-	hypothetical protein	3343843	3344631	OR1
-	318	384438209	nadA	SYNGTS_2981	-	-	quinolinate synthetase	3344677	3345633	OR1
-	248	384438210	dsbD	SYNGTS_2982	-	-	thiol:disulfide interchange protein DsbD	3345726	3346472	OR1
+	86	384438211	ssr1114	SYNGTS_2983	-	-	hypothetical protein	3346757	3347017	OF1019
+	120	384438212	slr0664	SYNGTS_2984	-	-	hypothetical protein	3347007	3347369	OF1019
+	868	384438213	slr0665	SYNGTS_2985	-	-	hypothetical protein	3347506	3350112	OF1019
+	275	384438214	slr0666	SYNGTS_2986	-	-	hypothetical protein	3350342	3351169	OF1020
+	173	384438215	slr0667	SYNGTS_2987	-	-	hypothetical protein	3351498	3352019	OF1021
+	178	384438216	slr0668	SYNGTS_2988	-	-	hypothetical protein	3352012	3352548	OF1021
-	1556	384438217	gltB	SYNGTS_2989	-	-	ferredoxin-dependent glutamate synthase	3353008	3357678	OR1
+	333	384438218	ddh	SYNGTS_2990	-	-	2-hydroxyaciddehydrogenase	3358394	3359395	OF1021
-	384	384438219	carA	SYNGTS_2991	-	-	carbamoyl-phosphate synthetase subunit A	3359548	3360702	OR1
+	369	384438220	slr1557	SYNGTS_2992	-	-	hypothetical protein	3360873	3361982	OF1022
-	843	384438221	sll1496	SYNGTS_2993	-	-	mannose-1-phosphate guanyltransferase	3362082	3364613	OR1
-	397	384438222	sll1495	SYNGTS_2994	-	-	hypothetical protein	3364760	3365953	OR1
+	290	384438223	aroE	SYNGTS_2995	-	-	shikimate 5-dehydrogenase	3366233	3367105	OF1023
+	401	384438224	hisS	SYNGTS_2996	-	-	histidyl tRNA synthetase	3367232	3368437	OF1024
+	109	384438225	grxC	SYNGTS_2997	-	-	glutaredoxin	3368515	3368844	OF1025
+	295	384438226	slr1563	SYNGTS_2998	-	-	hypothetical protein	3368875	3369762	OF1025
+	258	384438227	rpoF	SYNGTS_2999	-	-	RNA polymerase sigma-37	3370063	3370839	OF1025
+	113	384438228	slr1565	SYNGTS_3000	-	-	hypothetical protein	3370968	3371309	OF1026
+	395	384438229	slr1566	SYNGTS_3001	-	-	hypothetical protein	3371318	3372505	OF1026
-	348	384438230	sll1491	SYNGTS_3002	-	-	beta transducin-like protein	3372535	3373581	OR1
+	765	384438231	slr1567	SYNGTS_3003	-	-	hypothetical protein	3374107	3376404	OF1026
+	136	384438232	slr1568	SYNGTS_3004	-	-	hypothetical protein	3376685	3377095	OF1027
-	279	384438233	sll1489	SYNGTS_3005	-	-	hypothetical protein	3377063	3377902	OR1
-	221	384438234	sll1488	SYNGTS_3006	-	-	hypothetical protein	3377918	3378583	OR1
+	219	384438235	slr1570	SYNGTS_3007	-	-	hypothetical protein	3378946	3379605	OF1028
+	226	384438236	slr1571	SYNGTS_3008	-	-	hypothetical protein	3379625	3380305	OF1028
+	284	384438237	slr1572	SYNGTS_3009	-	-	hypothetical protein	3380359	3381213	OF1028
+	264	384438238	slr1573	SYNGTS_3010	-	-	hypothetical protein	3381391	3382185	OF1029
-	89	384438239	ssl2874	SYNGTS_3011	-	-	hypothetical protein	3382393	3382662	OR1
+	479	384438240	slr1575	SYNGTS_3012	-	-	hypothetical protein	3382967	3384406	OF1030
+	106	384438241	slr1576	SYNGTS_3013	-	-	hypothetical protein	3384458	3384778	OF1031
+	162	384438242	slr1577	SYNGTS_3014	-	-	hypothetical protein	3384821	3385309	OF1031
+	562	384438243	slr1579	SYNGTS_3015	-	-	hypothetical protein	3385593	3387281	OF1031
-	265	384438244	sll1486	SYNGTS_3016	-	-	hypothetical protein	3387510	3388307	OR1
-	162	384438245	sll1485	SYNGTS_3017	-	-	hypothetical protein	3388211	3388699	OR1
-	487	384438246	ndb	SYNGTS_3018	-	-	type 2 NADH dehydrogenase	3388844	3390307	OR1
-	180	384438247	sll1483	SYNGTS_3019	-	-	transforming growth factor induced protein	3390461	3391003	OR1
-	383	384438248	sll1482	SYNGTS_3020	-	-	ABC transporter DevC	3391118	3392269	OR1
-	451	384438249	sll1481	SYNGTS_3021	-	-	ABC transporter DevB	3392311	3393666	OR1
-	254	384438250	pgl	SYNGTS_3022	-	-	6-phosphogluconolactonase	3393770	3394534	OR1
-	832	384438251	sll1477	SYNGTS_3023	-	-	hypothetical protein	3394579	3397077	OR1
-	102	384438252	sll1476	SYNGTS_3024	-	-	hypothetical protein	3397225	3397533	OR1
+	120	384438253	slr1583	SYNGTS_3025	-	-	hypothetical protein	3397715	3398077	OF1032
-	753	384438254	ccaS	SYNGTS_3026	-	-	chromatic acclimation sensor CcaS/ScaS/Hik32	3398273	3400534	OR1
-	147	384438255	sll1472	SYNGTS_3027	-	-	hypothetical protein	3400562	3401005	OR1
-	249	384438256	cpcG2	SYNGTS_3028	-	-	phycobilisome rod-core linker polypeptide CpcG2	3401190	3401939	OR1
+	234	384438257	slr1584	SYNGTS_3029	-	-	OmpR subfamily protein CcaR/ScaR/Rre38	3402178	3402882	OF1033
+	128	384438258	slr1585	SYNGTS_3030	-	-	transposase	3403095	3403481	OF1034
+	106	384438259	slr1586	SYNGTS_3031	-	-	transposase	3403624	3403944	OF1035
-	468	384438260	leuC	SYNGTS_3032	-	-	3-isopropylmalate dehydratase	3404049	3405455	OR1
+	421	384438261	slr1588	SYNGTS_3033	-	-	regulatory component of sensory transduction system Ssp2/Rre39	3405684	3406949	OF1036
+	422	384438262	stpA	SYNGTS_3034	-	-	glucosylglycerolphosphate phosphatase	3406988	3408256	OF1036
+	363	384438263	ggtA	SYNGTS_3035	-	-	ATP-binding subunit of an ABC-type osmolyte transporter	3408394	3409485	OF1036
-	408	384438264	sll0736	SYNGTS_3036	-	-	hypothetical protein	3409482	3410708	OR1
-	529	384438265	sll0735	SYNGTS_3037	-	-	hypothetical protein	3410711	3412300	OR1
+	230	384438266	slr0748	SYNGTS_3038	-	-	hypothetical protein	3412466	3413158	OF1037
+	311	384438267	chlL	SYNGTS_3039	-	-	light-independent protochlorophyllide reductase iron protein subunit ChlL	3413622	3414557	OF1038
+	469	384438268	chlN	SYNGTS_3040	-	-	protochlorophyllide reductase subunit ChlN	3415075	3416484	OF1039
-	149	384438269	sll0733	SYNGTS_3041	-	-	hypothetical protein	3416604	3417053	OR1
+	248	384438270	slr0751	SYNGTS_3042	-	-	hypothetical protein	3417178	3417924	OF1040
+	432	384438271	eno	SYNGTS_3043	-	-	enolase	3418049	3419347	OF1041
-	191	384438272	sll0732	SYNGTS_3044	-	-	hypothetical protein	3419540	3420115	OR1
+	449	384438273	slr0753	SYNGTS_3045	-	-	transport protein	3420665	3422014	OF1042
-	84	384438274	ssl1378	SYNGTS_3046	-	-	hypothetical protein	3422027	3422281	OR1
-	285	384438275	sll0729	SYNGTS_3047	-	-	modification methylase	3422300	3423157	OR1
-	326	384438276	accA	SYNGTS_3048	-	-	acetyl-CoA carboxylase alpha subunit	3423171	3424151	OR1
+	85	384438277	ssr1256	SYNGTS_3049	-	-	hypothetical protein	3425389	3425646	OF1043
+	185	384438278	slr0755	SYNGTS_3050	-	-	hypothetical protein	3426016	3426573	OF1044
+	69	384438279	ssr1258	SYNGTS_3051	-	-	hypothetical protein	3426595	3426804	OF1044
-	580	384438280	sll0727	SYNGTS_3052	-	-	hypothetical protein	3427094	3428836	OR1
-	567	384438281	pgm	SYNGTS_3053	-	-	phosphoglucomutase	3428950	3430653	OR1
+	299	384438282	kaiA	SYNGTS_3054	-	-	circadian clock protein KaiA	3430995	3431894	OF1044
+	105	384438283	kaiB1	SYNGTS_3055	-	-	circadian clock protein KaiB	3432021	3432338	OF1045
+	519	384438284	kaiC1	SYNGTS_3056	-	-	circadian clock protein KaiC	3432509	3434068	OF1046
-	1771	384438285	sll0723	SYNGTS_3057	-	-	hypothetical protein	3434162	3439477	OR1
-	216	384438286	sll0722	SYNGTS_3058	-	-	hypothetical protein	3440294	3440944	OR1
-	1290	384438287	sll0721	SYNGTS_3059	-	-	hypothetical protein	3441147	3445019	OR1
-	147	384438288	sll0720	SYNGTS_3060	-	-	apxIC gene product hemolysin activation protein	3445348	3445791	OR1
-	300	384438289	sll1552	SYNGTS_3061	-	-	hypothetical protein	3445841	3446743	OR1
+	733	384438290	hlyB	SYNGTS_3062	-	-	hemolysin secretion ATP-binding protein	3447561	3449762	OF1047
+	233	384438291	slr1652	SYNGTS_3063	-	-	hypothetical protein	3450094	3450795	OF1048
+	404	384438292	ama	SYNGTS_3064	-	-	N-acyl-L-amino acid amidohydrolase	3450844	3452058	OF1048
-	544	384438293	sll1550	SYNGTS_3065	-	-	hypothetical protein	3452055	3453689	OR1
-	238	384438294	sll1549	SYNGTS_3066	-	-	hypothetical protein	3453871	3454587	OR1
+	157	384438295	psaL	SYNGTS_3067	-	-	photosystem I subunit XI	3455092	3455565	OF1048
+	40	384438296	psaI	SYNGTS_3068	-	-	photosystem I subunit VIII	3455656	3455778	OF1049
+	371	384438297	murG	SYNGTS_3069	-	-	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	3455915	3457030	OF1050
+	275	384438298	pleD	SYNGTS_3070	-	-	hypothetical protein	3457414	3458241	OF1051
+	199	384438299	slr1658	SYNGTS_3071	-	-	hypothetical protein	3458284	3458883	OF1051
+	113	384438300	slr1659	SYNGTS_3072	-	-	hypothetical protein	3458946	3459287	OF1051
+	192	384438301	slr1660	SYNGTS_3073	-	-	hypothetical protein	3459477	3460055	OF1052
-	152	384438302	sll1547	SYNGTS_3074	-	-	hypothetical protein	3460516	3460974	OR1
-	540	384438303	ppx	SYNGTS_3075	-	-	exopolyphosphatase	3461300	3462922	OR1
+	654	384438304	slr1661	SYNGTS_3076	-	-	hypothetical protein	3463412	3465376	OF1053
